Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Power,Seats,New_Price,Price,Engine,Model,Brand,Mileage_Unit,Mileage_Clean
Honda Brio S MT,Kochi,2014,74325,Petrol,Manual,First,86.8,5.0,663000.0,3.51,1.2,Honda Brio,Honda,kmpl,19.4
Hyundai i20 Magna 1.4 CRDi (Diesel),Kolkata,2015,45000,Diesel,Manual,First,88.76,5.0,974000.0,3.45,1.4,Hyundai i20,Hyundai,kmpl,21.9
Volkswagen Polo Petrol Highline 1.2L,Pune,2013,57000,Petrol,Manual,First,73.9,5.0,1126000.0,3.75,1.2,Volkswagen Polo,Volkswagen,kmpl,16.47
Honda City 1.5 EXI,Pune,2001,125943,Petrol,Manual,Second,100.0,5.0,1268000.0,1.45,1.5,Honda City,Honda,kmpl,13.0
Skoda Octavia Ambiente 1.9 TDI,Delhi,2008,80000,Diesel,Manual,First,66.0,5.0,2837000.0,2.2,1.9,Skoda Octavia,Skoda,kmpl,18.7
Ford Endeavour 2.5L 4X2,Hyderabad,2010,154000,Diesel,Manual,First,141.0,7.0,3529000.0,7.99,2.5,Ford Endeavour,Ford,kmpl,13.1
Chevrolet Cruze LTZ,Bangalore,2013,62000,Diesel,Manual,Second,147.9,5.0,1147000.0,6.75,2.0,Chevrolet Cruze,Chevrolet,kmpl,18.3
Honda CR-V AT With Sun Roof,Kolkata,2013,27000,Petrol,Automatic,First,152.0,5.0,3351000.0,11.99,2.4,Honda CR-V,Honda,kmpl,14.0
Honda Mobilio V i DTEC,Kolkata,2014,45000,Diesel,Manual,First,98.6,7.0,1185000.0,5.0,1.5,Honda Mobilio,Honda,kmpl,24.2
Maruti Ertiga VDI,Pune,2012,105000,Diesel,Manual,Second,88.76,7.0,1144000.0,5.9,1.2,Maruti Ertiga,Maruti,kmpl,20.77
Hyundai Grand i10 Sportz,Mumbai,2013,26000,Petrol,Manual,First,82.0,5.0,746000.0,3.75,1.2,Hyundai Grand,Hyundai,kmpl,18.9
Jaguar XF 3.0 Litre S Premium Luxury,Mumbai,2014,30900,Diesel,Automatic,First,270.9,5.0,7264000.0,29.5,3.0,Jaguar XF,Jaguar,kmpl,14.74
Honda Amaze VX i-Vtech,Chennai,2014,48000,Petrol,Manual,First,86.7,5.0,825500.0,4.75,1.2,Honda Amaze,Honda,kmpl,18.0
Audi A6 2.7 TDI,Pune,2011,112719,Diesel,Automatic,First,179.5,5.0,6324000.0,11.5,2.7,Audi A6,Audi,kmpl,12.4
Hyundai i20 1.2 Spotz,Chennai,2017,5000,Petrol,Manual,First,81.83,5.0,974000.0,6.95,1.2,Hyundai i20,Hyundai,kmpl,18.6
Volkswagen Ameo 1.2 MPI Highline Plus 16,Mumbai,2016,16000,Petrol,Manual,First,73.75,5.0,809000.0,5.4,1.2,Volkswagen Ameo,Volkswagen,kmpl,17.0
Renault Fluence 2.0,Jaipur,2011,63000,Petrol,Automatic,First,135.1,5.0,1501000.0,4.75,2.0,Renault Fluence,Renault,kmpl,13.4
Maruti Alto K10 VXI,Chennai,2011,28300,Petrol,Manual,First,67.1,5.0,450000.0,2.15,1.0,Maruti Alto,Maruti,kmpl,24.07
Maruti Alto Std,Jaipur,2005,49000,Petrol,Manual,First,46.3,5.0,448000.00000000006,0.9,0.8,Maruti Alto,Maruti,kmpl,19.7
Maruti Wagon R VXI BS IV,Kolkata,2016,12501,Petrol,Manual,First,67.04,5.0,568000.0,3.5,1.0,Maruti Wagon,Maruti,kmpl,20.51
Fiat Linea 1.3 Emotion,Kochi,2016,56628,Diesel,Manual,First,92.0,5.0,950000.0,5.85,1.2,Fiat Linea,Fiat,kmpl,20.4
Maruti Swift Dzire Vdi BSIV,Pune,2010,105000,Diesel,Manual,First,73.9,5.0,699000.0,3.15,1.2,Maruti Swift,Maruti,kmpl,19.3
Renault Scala Diesel RxL,Pune,2016,52126,Diesel,Manual,First,84.8,5.0,1501000.0,6.0,1.5,Renault Scala,Renault,kmpl,21.64
Hyundai i20 Magna,Kolkata,2010,38000,Petrol,Manual,First,80.0,5.0,974000.0,2.23,1.2,Hyundai i20,Hyundai,kmpl,18.5
Hyundai Xcent 1.2 Kappa SX Option,Bangalore,2016,50000,Petrol,Manual,First,82.0,5.0,853500.0,2.5,1.2,Hyundai Xcent,Hyundai,kmpl,19.1
Maruti Wagon R LXI,Kochi,2015,50230,Petrol,Manual,First,67.1,5.0,572000.0,3.87,1.0,Maruti Wagon,Maruti,kmpl,18.9
Mahindra XUV500 W8 2WD,Ahmedabad,2014,31000,Diesel,Manual,First,140.0,7.0,1639999.9999999998,9.5,2.2,Mahindra XUV500,Mahindra,kmpl,15.1
Toyota Fortuner 4x2 AT,Delhi,2014,79000,Diesel,Automatic,First,168.5,7.0,3717000.0,17.75,3.0,Toyota Fortuner,Toyota,kmpl,12.55
Renault Duster 110PS Diesel RxZ Plus,Delhi,2012,130000,Diesel,Manual,First,108.45,5.0,1594000.0,3.75,1.5,Renault Duster,Renault,kmpl,19.64
Hyundai Santro Xing GLS,Chennai,2010,115000,Petrol,Manual,Second,62.1,5.0,455000.0,1.5,1.1,Hyundai Santro,Hyundai,kmpl,17.92
Hyundai Verna 1.6 SX VTVT,Pune,2013,41500,Petrol,Manual,Second,121.3,5.0,1557000.0,5.0,1.6,Hyundai Verna,Hyundai,kmpl,17.01
BMW X1 sDrive 20d Exclusive,Pune,2014,54385,Diesel,Automatic,Second,177.0,5.0,4957500.0,17.0,2.0,BMW X1,BMW,kmpl,15.06
Honda Civic 2006-2010 1.8 V AT,Kochi,2011,56361,Petrol,Automatic,First,130.0,5.0,1185000.0,4.38,1.8,Honda Civic,Honda,kmpl,12.9
Audi A6 35 TFSI Matrix,Delhi,2018,22000,Petrol,Automatic,First,187.74,5.0,5697000.0,41.5,1.8,Audi A6,Audi,kmpl,15.26
Maruti Wagon R LXI BS IV,Kolkata,2017,8000,Petrol,Manual,First,67.04,5.0,562000.0,3.0,1.0,Maruti Wagon,Maruti,kmpl,20.51
Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2018,28741,Diesel,Manual,First,88.5,5.0,1256000.0,11.0,1.2,Maruti Vitara,Maruti,kmpl,24.3
Land Rover Discovery 3 TDV6 Diesel Automatic,Pune,2012,117236,Diesel,Automatic,Second,190.0,7.0,13300000.0,14.0,2.7,Land Rover,Land,kmpl,11.8
Maruti Dzire New,Pune,2016,30500,Diesel,Automatic,First,74.0,5.0,858000.0,7.65,1.2,Maruti Dzire,Maruti,kmpl,26.59
Hyundai Verna VTVT 1.6 SX,Kolkata,2018,5000,Petrol,Manual,First,121.3,5.0,1119000.0,8.7,1.6,Hyundai Verna,Hyundai,kmpl,17.0
Maruti Ertiga ZDI Plus,Hyderabad,2016,42000,Diesel,Manual,First,88.5,7.0,1333000.0,9.9,1.2,Maruti Ertiga,Maruti,kmpl,25.47
Hyundai Accent GLE,Mumbai,2010,32773,Petrol,Manual,First,94.0,5.0,974000.0,2.05,1.5,Hyundai Accent,Hyundai,kmpl,13.2
Hyundai i20 1.2 Sportz,Kolkata,2016,19008,Petrol,Manual,First,80.0,5.0,974000.0,5.25,1.2,Hyundai i20,Hyundai,kmpl,17.0
Hyundai Verna VTVT 1.6 SX,Kochi,2012,32542,Petrol,Manual,First,121.3,5.0,1167000.0,5.77,1.6,Hyundai Verna,Hyundai,kmpl,17.0
Maruti Alto LX,Hyderabad,2010,94753,Petrol,Manual,First,46.3,5.0,448000.00000000006,1.95,0.8,Maruti Alto,Maruti,kmpl,19.7
Mahindra Scorpio VLX,Ahmedabad,2011,70000,Diesel,Manual,Second,120.0,8.0,1639999.9999999998,7.45,2.2,Mahindra Scorpio,Mahindra,kmpl,12.05
Maruti Wagon R LXI,Delhi,2012,68347,Petrol,Manual,First,67.1,5.0,466500.0,2.6,1.0,Maruti Wagon,Maruti,kmpl,18.9
Hyundai i20 1.2 Sportz,Ahmedabad,2011,72000,Petrol,Manual,Second,80.0,5.0,974000.0,3.25,1.2,Hyundai i20,Hyundai,kmpl,17.0
Maruti Ritz VDi,Hyderabad,2010,75014,Diesel,Manual,First,73.9,5.0,792000.0,3.85,1.2,Maruti Ritz,Maruti,kmpl,21.1
Renault Koleos 2.0 Diesel,Delhi,2013,65000,Diesel,Automatic,Second,148.0,5.0,1501000.0,7.5,2.0,Renault Koleos,Renault,kmpl,13.73
BMW 3 Series 320d,Kochi,2012,55598,Diesel,Automatic,First,190.0,5.0,4787000.0,11.5,2.0,BMW 3,BMW,kmpl,22.69
Honda Brio V MT,Pune,2013,50000,Petrol,Manual,First,86.8,5.0,663000.0,3.25,1.2,Honda Brio,Honda,kmpl,19.4
Hyundai Sonata GOLD,Chennai,2003,44200,Petrol,Manual,Second,134.0,5.0,974000.0,1.5,2.0,Hyundai Sonata,Hyundai,kmpl,11.7
Maruti Swift Dzire VDi,Jaipur,2014,65000,Diesel,Manual,First,73.9,5.0,807000.0,5.31,1.2,Maruti Swift,Maruti,kmpl,19.3
Mahindra XUV500 W8 4WD,Hyderabad,2013,49000,Diesel,Manual,First,140.0,7.0,1639999.9999999998,9.0,2.2,Mahindra XUV500,Mahindra,kmpl,16.0
Hyundai i10 Sportz 1.1L,Kolkata,2016,7200,Petrol,Manual,First,68.05,5.0,974000.0,3.59,1.1,Hyundai i10,Hyundai,kmpl,19.81
Maruti Ciaz ZXi Plus,Kochi,2016,43152,Petrol,Manual,First,91.1,5.0,1111000.0,7.35,1.4,Maruti Ciaz,Maruti,kmpl,20.73
Toyota Innova 2.5 V Diesel 8-seater,Pune,2013,112000,Diesel,Manual,First,102.0,8.0,2354000.0,12.0,2.5,Toyota Innova,Toyota,kmpl,12.8
Hyundai Grand i10 Sportz,Coimbatore,2017,23540,Petrol,Manual,First,82.0,5.0,746000.0,6.02,1.2,Hyundai Grand,Hyundai,kmpl,18.9
Chevrolet Optra Magnum 2.0 LS BSIII,Coimbatore,2008,82160,Diesel,Manual,First,123.7,5.0,1147000.0,2.57,2.0,Chevrolet Optra,Chevrolet,kmpl,16.52
Mahindra Ssangyong Rexton RX5,Pune,2013,57000,Diesel,Manual,First,162.0,7.0,1639999.9999999998,12.45,2.7,Mahindra Ssangyong,Mahindra,kmpl,12.83
Mahindra XUV500 W8 2WD,Coimbatore,2015,39335,Diesel,Manual,First,140.0,7.0,1639999.9999999998,12.63,2.2,Mahindra XUV500,Mahindra,kmpl,15.1
Honda City i VTEC SV,Bangalore,2014,62000,Petrol,Manual,Second,117.3,5.0,1185000.0,7.75,1.5,Honda City,Honda,kmpl,17.4
Ford Ecosport 1.5 DV5 MT Titanium,Delhi,2014,60000,Diesel,Manual,First,89.84,5.0,1212000.0,5.5,1.5,Ford Ecosport,Ford,kmpl,22.7
Hyundai i20 Sportz 1.2,Kolkata,2015,35000,Petrol,Manual,First,81.83,5.0,974000.0,4.43,1.2,Hyundai i20,Hyundai,kmpl,18.6
Mercedes-Benz CLA 200 CDI Sport,Kochi,2016,32345,Diesel,Automatic,First,136.0,5.0,4307000.0,24.51,2.1,Mercedes-Benz CLA,Mercedes-Benz,kmpl,17.9
Hyundai EON Magna,Ahmedabad,2014,47000,Petrol,Manual,First,55.0,5.0,974000.0,2.65,0.8,Hyundai EON,Hyundai,kmpl,22.0
Toyota Etios G Safety,Delhi,2011,36000,Petrol,Manual,First,88.7,5.0,977000.0,3.2,1.5,Toyota Etios,Toyota,kmpl,17.6
Maruti Swift Dzire Tour LDI,Chennai,2016,75000,Diesel,Manual,First,74.0,5.0,727000.0,4.25,1.2,Maruti Swift,Maruti,kmpl,23.4
Maruti Alto LXi,Kolkata,2008,38000,Petrol,Manual,First,46.3,5.0,448000.00000000006,1.1,0.8,Maruti Alto,Maruti,kmpl,19.7
Maruti Celerio ZXI,Chennai,2015,57818,Petrol,Manual,First,67.04,5.0,602500.0,4.3,1.0,Maruti Celerio,Maruti,kmpl,23.1
Ford Ecosport 1.5 DV5 MT Titanium Optional,Hyderabad,2015,45000,Diesel,Manual,First,89.84,5.0,1212000.0,8.9,1.5,Ford Ecosport,Ford,kmpl,22.7
Nissan Terrano XV 110 PS Limited Edition,Jaipur,2015,75055,Diesel,Manual,First,108.5,5.0,1585500.0,6.5,1.5,Nissan Terrano,Nissan,kmpl,19.01
Honda Accord VTi-L AT,Delhi,2009,65462,Petrol,Automatic,Third,142.0,5.0,1185000.0,3.5,2.4,Honda Accord,Honda,kmpl,11.1
Maruti Swift Ldi BSIII,Hyderabad,2008,76206,Diesel,Manual,First,75.0,5.0,792000.0,4.25,1.2,Maruti Swift,Maruti,kmpl,17.8
Mahindra XUV500 AT W10 FWD,Kochi,2018,25948,Diesel,Automatic,First,140.0,7.0,1639999.9999999998,16.46,2.2,Mahindra XUV500,Mahindra,kmpl,16.0
Honda Jazz 1.2 VX i VTEC,Mumbai,2016,28500,Petrol,Manual,First,88.7,5.0,871000.0000000001,5.95,1.2,Honda Jazz,Honda,kmpl,18.7
Honda City i VTEC V,Mumbai,2015,28004,Petrol,Manual,First,117.3,5.0,1529000.0,7.1,1.5,Honda City,Honda,kmpl,17.8
Fiat Grande Punto 1.2 Dynamic,Kolkata,2011,25000,Petrol,Manual,Second,67.0,5.0,950000.0,1.25,1.2,Fiat Grande,Fiat,kmpl,15.7
Maruti Ertiga ZXI,Pune,2013,82543,Petrol,Manual,First,93.7,7.0,1144000.0,5.5,1.4,Maruti Ertiga,Maruti,kmpl,16.02
Nissan Micra XL,Chennai,2013,30000,Petrol,Manual,First,75.0,5.0,873000.0,3.25,1.2,Nissan Micra,Nissan,kmpl,18.44
Honda City 1.5 V MT,Hyderabad,2010,27800,Petrol,Manual,First,118.0,5.0,1268000.0,5.0,1.5,Honda City,Honda,kmpl,17.0
Toyota Etios VX,Coimbatore,2016,33415,Petrol,Manual,First,88.73,5.0,977000.0,6.58,1.5,Toyota Etios,Toyota,kmpl,16.78
BMW 3 Series 320d Luxury Line,Mumbai,2013,38000,Diesel,Automatic,First,184.0,5.0,4879000.0,19.5,2.0,BMW 3,BMW,kmpl,18.88
Honda Jazz 1.2 SV i VTEC,Kochi,2017,41981,Petrol,Manual,First,88.7,5.0,910000.0,6.14,1.2,Honda Jazz,Honda,kmpl,18.7
Maruti Dzire VDI,Jaipur,2013,77084,Diesel,Manual,First,73.75,5.0,875000.0,4.95,1.2,Maruti Dzire,Maruti,kmpl,28.4
Skoda Rapid 1.6 TDI Elegance,Hyderabad,2013,71803,Diesel,Manual,First,103.5,5.0,1202000.0,5.75,1.6,Skoda Rapid,Skoda,kmpl,20.5
Mahindra XUV500 W6 2WD,Kolkata,2013,73314,Diesel,Manual,First,140.0,7.0,1639999.9999999998,6.6,2.2,Mahindra XUV500,Mahindra,kmpl,15.1
Hyundai Grand i10 AT Asta,Coimbatore,2015,69053,Petrol,Automatic,First,82.0,5.0,818000.0,5.72,1.2,Hyundai Grand,Hyundai,kmpl,18.9
Honda City 1.5 V MT,Delhi,2009,79782,Petrol,Manual,Second,118.0,5.0,1268000.0,2.6,1.5,Honda City,Honda,kmpl,17.0
Toyota Innova 2.5 GX 7 STR,Hyderabad,2010,250000,Diesel,Manual,Second,102.0,7.0,2354000.0,6.5,2.5,Toyota Innova,Toyota,kmpl,12.8
Mahindra XUV500 W8 2WD,Pune,2011,90000,Diesel,Manual,Second,140.0,7.0,1639999.9999999998,6.1,2.2,Mahindra XUV500,Mahindra,kmpl,15.1
Maruti Swift Dzire VDi,Hyderabad,2010,130000,Diesel,Manual,First,73.9,5.0,699000.0,3.85,1.2,Maruti Swift,Maruti,kmpl,19.3
Volkswagen Vento Petrol Highline,Pune,2013,65000,Petrol,Manual,Second,103.6,5.0,1163500.0,4.5,1.6,Volkswagen Vento,Volkswagen,kmpl,15.04
Audi A4 2.0 TDI,Bangalore,2013,76000,Diesel,Automatic,Second,147.51,5.0,5314000.0,18.25,2.0,Audi A4,Audi,kmpl,16.55
Maruti Ertiga LXI,Ahmedabad,2012,28002,Petrol,Manual,First,93.7,7.0,1144000.0,5.75,1.4,Maruti Ertiga,Maruti,kmpl,16.02
Maruti 800 AC,Jaipur,2010,70000,Petrol,Manual,Second,37.0,4.0,792000.0,0.9,0.8,Maruti 800,Maruti,kmpl,16.1
Honda City 1.5 V MT,Hyderabad,2011,66276,Petrol,Manual,First,118.0,5.0,1179500.0,5.5,1.5,Honda City,Honda,kmpl,17.0
Maruti Swift Dzire VXI,Kolkata,2014,45000,Petrol,Manual,First,85.8,5.0,807000.0,3.99,1.2,Maruti Swift,Maruti,kmpl,19.1
Toyota Camry Hybrid,Delhi,2014,67000,Petrol,Automatic,First,158.2,5.0,4061999.9999999995,18.75,2.5,Toyota Camry,Toyota,kmpl,19.16
Hyundai Grand i10 CRDi Sportz,Kolkata,2014,43068,Diesel,Manual,First,70.0,5.0,746000.0,3.5,1.1,Hyundai Grand,Hyundai,kmpl,24.0
Toyota Innova Crysta 2.8 GX AT 8S,Chennai,2016,40000,Diesel,Automatic,First,171.5,8.0,2110000.0,16.45,2.8,Toyota Innova,Toyota,kmpl,11.36
Hyundai i10 Magna,Coimbatore,2011,50436,Petrol,Manual,First,78.9,5.0,974000.0,3.65,1.2,Hyundai i10,Hyundai,kmpl,20.36
Hyundai Grand i10 AT Asta,Bangalore,2014,21000,Petrol,Automatic,First,82.0,5.0,777500.0,5.4,1.2,Hyundai Grand,Hyundai,kmpl,18.9
Maruti Baleno Alpha Diesel,Mumbai,2018,2000,Diesel,Manual,First,74.0,5.0,1027999.9999999999,8.7,1.2,Maruti Baleno,Maruti,kmpl,27.39
Skoda Superb Style 1.8 TSI AT,Mumbai,2016,14500,Petrol,Automatic,First,177.46,5.0,3336000.0,20.75,1.8,Skoda Superb,Skoda,kmpl,14.67
Mercedes-Benz New C-Class 220 CDI AT,Hyderabad,2010,68782,Diesel,Automatic,First,170.0,5.0,4949000.0,12.5,2.1,Mercedes-Benz New,Mercedes-Benz,kmpl,14.84
Maruti Ritz VDi,Kolkata,2011,35888,Diesel,Manual,First,73.9,5.0,792000.0,1.89,1.2,Maruti Ritz,Maruti,kmpl,21.1
Maruti Swift Dzire Tour LDI,Kolkata,2015,168205,Diesel,Manual,First,74.0,5.0,750500.0,4.0,1.2,Maruti Swift,Maruti,kmpl,23.4
Honda Civic 2010-2013 1.8 V MT,Mumbai,2012,47000,Petrol,Manual,First,130.2,5.0,1185000.0,3.95,1.8,Honda Civic,Honda,kmpl,14.8
Maruti Ertiga SHVS VDI,Hyderabad,2015,93700,Diesel,Manual,First,88.5,7.0,1144000.0,7.85,1.2,Maruti Ertiga,Maruti,kmpl,24.52
Hyundai Elantra CRDi SX,Kolkata,2014,45000,Diesel,Manual,First,126.24,5.0,2243000.0,7.0,1.6,Hyundai Elantra,Hyundai,kmpl,22.7
Toyota Fortuner 4x2 AT,Hyderabad,2016,55547,Diesel,Automatic,First,168.5,7.0,3717000.0,24.99,3.0,Toyota Fortuner,Toyota,kmpl,12.55
Volkswagen Polo GT TSI,Delhi,2013,69000,Petrol,Automatic,First,103.6,5.0,1126000.0,4.5,1.2,Volkswagen Polo,Volkswagen,kmpl,17.21
Skoda Octavia Classic 1.9 TDI MT,Pune,2005,88000,Diesel,Manual,Third,66.0,5.0,2837000.0,1.25,1.9,Skoda Octavia,Skoda,kmpl,18.7
Volkswagen Polo 1.5 TDI Trendline,Delhi,2014,32400,Diesel,Manual,First,88.8,5.0,1032000.0,3.95,1.5,Volkswagen Polo,Volkswagen,kmpl,20.14
Hyundai Santro Xing GL Plus,Pune,2012,79000,Petrol,Manual,Second,62.1,5.0,455000.0,1.6,1.1,Hyundai Santro,Hyundai,kmpl,17.92
Hyundai Accent GLE,Hyderabad,2004,110000,Petrol,Manual,First,94.0,5.0,974000.0,0.6,1.5,Hyundai Accent,Hyundai,kmpl,13.2
Hyundai EON D Lite Plus,Coimbatore,2014,45407,Petrol,Manual,Second,55.2,5.0,974000.0,3.39,0.8,Hyundai EON,Hyundai,kmpl,21.1
Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,2011,136490,Diesel,Manual,First,102.0,7.0,2354000.0,9.8,2.5,Toyota Innova,Toyota,kmpl,12.8
Maruti Ignis 1.3 Zeta,Mumbai,2017,19000,Diesel,Manual,First,74.0,5.0,787000.0,5.91,1.2,Maruti Ignis,Maruti,kmpl,26.8
Maruti Ciaz Alpha,Mumbai,2017,19416,Petrol,Manual,First,103.25,5.0,1156000.0,8.25,1.5,Maruti Ciaz,Maruti,kmpl,21.56
Maruti Swift Dzire VXi,Mumbai,2012,15500,Petrol,Manual,First,85.8,5.0,792000.0,3.75,1.3,Maruti Swift,Maruti,kmpl,17.5
Honda City i VTEC CVT VX,Hyderabad,2017,12538,Petrol,Automatic,First,117.3,5.0,1498000.0,12.5,1.5,Honda City,Honda,kmpl,18.0
Honda Brio S MT,Delhi,2015,44328,Petrol,Manual,First,86.8,5.0,623000.0,3.8,1.2,Honda Brio,Honda,kmpl,19.4
Toyota Etios Liva GD,Delhi,2014,63000,Diesel,Manual,First,67.04,5.0,977000.0,4.35,1.4,Toyota Etios,Toyota,kmpl,23.59
Volvo XC60 D5,Hyderabad,2015,100000,Diesel,Automatic,First,215.0,5.0,4567000.0,32.5,2.4,Volvo XC60,Volvo,kmpl,13.5
Tata Indigo CS eGVX,Kolkata,2015,103000,Petrol,Manual,First,64.08,5.0,777000.0,3.0,1.2,Tata Indigo,Tata,kmpl,15.64
Toyota Innova Crysta 2.8 ZX AT,Pune,2016,50296,Diesel,Automatic,Second,171.5,7.0,2707000.0,19.0,2.8,Toyota Innova,Toyota,kmpl,11.36
Volkswagen Vento Diesel Highline,Pune,2013,95500,Diesel,Manual,First,103.6,5.0,1163500.0,5.0,1.6,Volkswagen Vento,Volkswagen,kmpl,20.54
Ford Ecosport 1.5 DV5 MT Titanium,Pune,2014,72100,Diesel,Manual,First,89.84,5.0,1212000.0,5.45,1.5,Ford Ecosport,Ford,kmpl,22.7
Maruti Wagon R VXI,Mumbai,2010,19119,Petrol,Manual,First,67.1,5.0,504000.0,2.7,1.0,Maruti Wagon,Maruti,kmpl,18.9
Mercedes-Benz S-Class 320 L,Mumbai,2006,30000,Petrol,Manual,First,210.0,5.0,17100000.0,10.75,3.0,Mercedes-Benz S-Class,Mercedes-Benz,kmpl,13.0
Volkswagen Polo 1.5 TDI Highline,Hyderabad,2015,75600,Diesel,Manual,First,88.8,5.0,956000.0,5.8,1.5,Volkswagen Polo,Volkswagen,kmpl,20.14
Tata Indica GLS BS IV,Pune,2007,137000,Petrol,Manual,Second,65.3,5.0,777000.0,0.95,1.2,Tata Indica,Tata,kmpl,15.3
Maruti 800 Std BSIII,Jaipur,2002,53500,Petrol,Manual,Second,37.0,4.0,792000.0,0.63,0.8,Maruti 800,Maruti,kmpl,16.1
Jeep Compass 2.0 Longitude,Kochi,2018,26101,Diesel,Manual,First,170.0,5.0,2138000.0,17.55,2.0,Jeep Compass,Jeep,kmpl,17.1
Maruti Alto K10 LXI Optional,Pune,2016,7000,Petrol,Manual,First,67.1,5.0,436000.00000000006,3.0,1.0,Maruti Alto,Maruti,kmpl,24.07
Skoda Octavia Elegance 2.0 TDI AT,Bangalore,2013,50000,Diesel,Automatic,First,141.0,5.0,2837000.0,15.0,2.0,Skoda Octavia,Skoda,kmpl,19.3
Maruti Swift Dzire VDI Optional,Hyderabad,2016,30000,Diesel,Manual,First,74.0,5.0,727000.0,6.0,1.2,Maruti Swift,Maruti,kmpl,26.59
Maruti Ciaz VDi Plus SHVS,Mumbai,2016,38151,Diesel,Manual,First,88.5,5.0,1111000.0,7.65,1.2,Maruti Ciaz,Maruti,kmpl,28.09
Mercedes-Benz New C-Class C 220 CDI CLASSIC,Jaipur,2009,116000,Diesel,Manual,Second,170.0,5.0,4949000.0,8.5,2.1,Mercedes-Benz New,Mercedes-Benz,kmpl,15.8
Ford Figo Diesel ZXI,Kolkata,2013,22000,Diesel,Manual,First,68.0,5.0,765000.0,2.25,1.4,Ford Figo,Ford,kmpl,20.0
Toyota Corolla Altis VL,Delhi,2010,60000,Petrol,Automatic,Second,138.1,5.0,1992500.0,4.65,1.8,Toyota Corolla,Toyota,kmpl,14.53
Maruti SX4 S Cross DDiS 320 Zeta,Mumbai,2016,38000,Diesel,Manual,First,118.0,5.0,792000.0,7.85,1.6,Maruti SX4,Maruti,kmpl,22.7
Ford Figo Petrol ZXI,Coimbatore,2011,51928,Petrol,Manual,First,70.0,5.0,765000.0,3.46,1.2,Ford Figo,Ford,kmpl,15.6
Honda Jazz Exclusive CVT,Mumbai,2018,3000,Petrol,Automatic,First,88.7,5.0,1081000.0,8.25,1.2,Honda Jazz,Honda,kmpl,19.0
Maruti Zen LXi - BS III,Pune,2006,67196,Petrol,Manual,First,60.0,5.0,792000.0,1.25,1.0,Maruti Zen,Maruti,kmpl,17.3
Toyota Fortuner 3.0 Diesel,Bangalore,2012,100000,Diesel,Manual,Third,171.0,7.0,3717000.0,16.0,3.0,Toyota Fortuner,Toyota,kmpl,11.5
Maruti Ciaz ZDi Plus,Jaipur,2015,65218,Diesel,Manual,First,88.5,5.0,1111000.0,7.4,1.2,Maruti Ciaz,Maruti,kmpl,26.21
Renault KWID RXT,Kochi,2016,53886,Petrol,Manual,First,53.3,5.0,437000.0,3.07,0.8,Renault KWID,Renault,kmpl,25.17
Hyundai i10 Magna AT,Coimbatore,2011,50058,Petrol,Automatic,First,80.0,5.0,974000.0,3.84,1.2,Hyundai i10,Hyundai,kmpl,19.2
Maruti Celerio ZXI AT Optional,Pune,2016,64000,Petrol,Automatic,First,67.04,5.0,592500.0,4.2,1.0,Maruti Celerio,Maruti,kmpl,23.1
Hyundai Creta 1.4 E Plus Diesel,Kochi,2018,41641,Diesel,Manual,First,88.7,5.0,1181000.0,10.82,1.4,Hyundai Creta,Hyundai,kmpl,21.38
Honda Jazz 1.5 SV i DTEC,Hyderabad,2016,44345,Diesel,Manual,First,98.6,5.0,1098000.0,6.1,1.5,Honda Jazz,Honda,kmpl,27.3
Honda City 1.5 S MT,Kolkata,2011,45501,Petrol,Manual,First,118.0,5.0,1179500.0,3.1,1.5,Honda City,Honda,kmpl,17.0
Mitsubishi Lancer 1.5 SFXi,Chennai,2001,104000,Petrol,Manual,Third,85.8,5.0,3390999.9999999995,1.0,1.5,Mitsubishi Lancer,Mitsubishi,kmpl,13.7
Nissan Sunny XE P,Coimbatore,2012,50297,Petrol,Manual,First,97.6,5.0,855000.0000000001,4.69,1.5,Nissan Sunny,Nissan,kmpl,16.95
Honda Accord 2.4 AT,Mumbai,2011,87000,Petrol,Automatic,First,177.6,5.0,1185000.0,5.4,2.4,Honda Accord,Honda,kmpl,11.7
Mahindra XUV500 W8 2WD,Mumbai,2016,120000,Diesel,Manual,First,140.0,7.0,1639999.9999999998,12.0,2.2,Mahindra XUV500,Mahindra,kmpl,15.1
Hyundai i20 1.2 Magna Executive,Mumbai,2018,17000,Petrol,Manual,First,81.83,5.0,974000.0,6.5,1.2,Hyundai i20,Hyundai,kmpl,18.6
Nissan Micra Diesel XL,Chennai,2014,100000,Diesel,Manual,First,63.1,5.0,948000.0,3.0,1.5,Nissan Micra,Nissan,kmpl,23.08
Maruti Ciaz AT ZXi,Kochi,2015,50979,Petrol,Automatic,First,91.1,5.0,1111000.0,6.9,1.4,Maruti Ciaz,Maruti,kmpl,19.12
Volkswagen Vento Diesel Trendline,Chennai,2011,41000,Diesel,Manual,First,103.6,5.0,1191000.0,4.0,1.6,Volkswagen Vento,Volkswagen,kmpl,20.54
Hyundai i20 Asta,Chennai,2011,24000,Petrol,Manual,First,80.0,5.0,974000.0,4.25,1.2,Hyundai i20,Hyundai,kmpl,17.0
